uid,name,vendor_name,address,latitude,longitude,city,country,open,close,logo_url,staff,payment_modes,contact_numbers,station_type,postal_code,zone,0,available,capacity,cost_per_unit,power_type,total,type,vehicle_type,duration
BatterySmart-0151,Battery Smart Swap Station-0151,BatterySmart,"H.no- 175, gali no. 06,Shahid bhagat singh, near toll tax",28.73769950866699,77.2594985961914,New Delhi,India,2025-04-26 09:00:00,2025-04-26 08:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110094,north-east-delhi,,,0.0,,,,,,-1 days +23:00:00
BatterySmart-0152,Battery Smart Swap Station-0152,BatterySmart,"3/119, Shubhash Nagar New Delhi, 110027",28.64019966125488,77.11329650878906,New Delhi,India,2025-04-26 09:00:00,2025-04-26 09:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110027,west-delhi,,,0.0,,,,,,0 days 00:00:00
BatterySmart-0154,Battery Smart Swap Station-0154,BatterySmart,"G block-154, Nangli Dairy, Najafgarh, Delhi-110043",28.62820053100586,77.01640319824219,New Delhi,India,2025-04-26 07:00:00,2025-04-26 07:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110043,south-west-delhi,,,0.0,,,,,,0 days 00:00:00
BatterySmart-0155,Battery Smart Swap Station-0155,BatterySmart,"RZB-161, nihal vihar , ND -110041",28.67300033569336,77.07620239257812,New Delhi,India,2025-04-26 09:00:00,2025-04-26 08:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110041,west-delhi,,,0.0,,,,,,-1 days +23:00:00
BatterySmart-0157,Battery Smart Swap Station-0157,BatterySmart,"Jahangirpuri H Block, Shop no. 12, DDA Market, New Delhi, 110033",28.72750091552734,77.1686019897461,New Delhi,India,2025-04-26 07:00:00,2025-04-26 08:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110033,north-west-delhi,,,0.0,,,,,,0 days 01:00:00
BatterySmart-0158,Battery Smart Swap Station-0158,BatterySmart,"K Block, Shop no, 1001,Jahangirpuri, New Delhi, 110033",28.74629974365234,77.1698989868164,New Delhi,India,2025-04-26 07:00:00,2025-04-26 08:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110033,north-west-delhi,,,0.0,,,,,,0 days 01:00:00
BatterySmart-0159,Battery Smart Swap Station-0159,BatterySmart,"C-306, Near Tayyab masjid, Shaheen bagh, Delhi-1100025",28.55270004272461,77.30220031738281,New Delhi,India,2025-04-26 07:00:00,2025-04-26 08:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,100025,,,,0.0,,,,,,0 days 01:00:00
BatterySmart-0161,Battery Smart Swap Station-0161,BatterySmart,Shahdara Smart- E,28.67970085144043,77.29049682617188,New Delhi,India,2025-04-26 07:00:00,2025-04-26 11:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110032,east-delhi,,,0.0,,,,,,0 days 04:00:00
BatterySmart-0162,Battery Smart Swap Station-0162,BatterySmart,Dilshad Garden Smart- E.,28.6813850402832,77.32102966308594,New Delhi,India,2025-04-26 07:00:00,2025-04-26 11:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110095,east-delhi,,,0.0,,,,,,0 days 04:00:00
BatterySmart-0163,Battery Smart Swap Station-0163,BatterySmart,6/ 63 Amba Bagh near Padam Nagar post office delhi 110007,28.67340087890625,77.19080352783203,New Delhi,India,2025-04-26 08:00:00,2025-04-26 09:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110007,north-delhi,,,0.0,,,,,,0 days 01:00:00
BatterySmart-0169,Battery Smart Swap Station-0169,BatterySmart,A-53/2 gali no.3 brahampuri delhi-110053,28.69099998474121,77.26750183105469,New Delhi,India,2025-04-26 09:00:00,2025-04-26 09:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110053,east-delhi,,,0.0,,,,,,0 days 00:00:00
BatterySmart-0174,Battery Smart Swap Station-0174,BatterySmart,"R Z 7 sita puri pankha road , ND 110045",28.6215991973877,77.08429718017578,New Delhi,India,2025-04-26 08:00:00,2025-04-26 09:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110045,south-west-delhi,,,0.0,,,,,,0 days 01:00:00
BatterySmart-0175,Battery Smart Swap Station-0175,BatterySmart,H. No 90 sawan Park Ext Ashok vihar phase 3 Delhi 110052,28.70059967041016,77.1812973022461,New Delhi,India,2025-04-26 08:00:00,2025-04-26 09:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110052,north-west-delhi,,,0.0,,,,,,0 days 01:00:00
BatterySmart-0176,Battery Smart Swap Station-0176,BatterySmart,RZ-A-1/14B vijay Enclave  near shani Mandir Dabri Palam Road New Delhi 110045,28.60390090942383,77.08270263671875,New Delhi,India,2025-04-26 08:00:00,2025-04-26 09:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110045,south-west-delhi,,,0.0,,,,,,0 days 01:00:00
BatterySmart-0177,Battery Smart Swap Station-0177,BatterySmart,"K-157,Gautam Vihar, Kartar Nagar, 3.5 pusta Delhi 110053",28.69519996643066,77.26000213623047,New Delhi,India,2025-04-26 09:00:00,2025-04-26 09:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110053,east-delhi,,,0.0,,,,,,0 days 00:00:00
BatterySmart-0179,Battery Smart Swap Station-0179,BatterySmart,"W-70-B, KH no. -426, chandar shekhar gali no.- 3 west babarpur near gurudwara delhi- 110032",28.69169998168945,77.28019714355469,New Delhi,India,2025-04-26 07:00:00,2025-04-26 11:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110032,east-delhi,,,0.0,,,,,,0 days 04:00:00
BatterySmart-0181,Battery Smart Swap Station-0181,BatterySmart,"A-998, Block-K,Jahangirpuri, Delhi 110033",28.7411994934082,77.17259979248047,New Delhi,India,2025-04-26 08:00:00,2025-04-26 09:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110033,north-west-delhi,,,0.0,,,,,,0 days 01:00:00
BatterySmart-0184,Battery Smart Swap Station-0184,BatterySmart,76-A than Singh nagar Anand parvat near mcd school Karol Bagh New Delhi (110005,28.66749954223633,77.18240356445312,New Delhi,India,2025-04-26 08:00:00,2025-04-26 09:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110005,central-delhi,,,0.0,,,,,,0 days 01:00:00
BatterySmart-0185,Battery Smart Swap Station-0185,BatterySmart,"B:511 j.j. Colony Bawana Delhi, 39.",28.8129997253418,77.05169677734375,New Delhi,India,2025-04-26 07:00:00,2025-04-26 10:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110039,north-west-delhi,,,0.0,,,,,,0 days 03:00:00
BatterySmart-0186,Battery Smart Swap Station-0186,BatterySmart,"No 53, Plot No 15 Rana Ji Metro Piller, Najafgarh, New Delhi, Delhi 110004",28.62390327453613,77.01180267333984,New Delhi,India,2025-04-26 00:00:00,2025-04-26 08:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110004,central-delhi,,,0.0,,,,,,0 days 08:00:00
BatterySmart-0189,Battery Smart Swap Station-0189,BatterySmart,"DSIDC, DDA Shade no.10, Near fish market Kalkaji, Delhi - 110019",28.53750038146973,77.25550079345703,New Delhi,India,2025-04-26 07:00:00,2025-04-26 07:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110019,south-delhi,,,0.0,,,,,,0 days 00:00:00
BatterySmart-0191,Battery Smart Swap Station-0191,BatterySmart,B136 rajbeer colony gali no1 purani kondli delhi,28.61759948730469,77.32559967041016,New Delhi,India,2025-04-26 09:00:00,2025-04-26 09:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110096,east-delhi,,,0.0,,,,,,0 days 00:00:00
BatterySmart-0192,Battery Smart Swap Station-0192,BatterySmart,Hno-2/263 indra camp trilokpuri delhi near kondli.,28.6107006072998,77.31559753417969,New Delhi,India,2025-04-26 09:00:00,2025-04-26 09:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110096,east-delhi,,,0.0,,,,,,0 days 00:00:00
BatterySmart-0193,Battery Smart Swap Station-0193,BatterySmart,"S 787/5, Jogabai extension, Jamia Nagar, Batla House, New Delhi- 110025",28.57819938659668,77.28720092773438,New Delhi,India,2025-04-26 07:00:00,2025-04-26 08:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110025,south-delhi,,,0.0,,,,,,0 days 01:00:00
BatterySmart-0194,Battery Smart Swap Station-0194,BatterySmart,"Block 1, prachin shiv mandir samiti no. 2, minto road , ND-02",28.64279937744141,77.23179626464844,New Delhi,India,2025-04-26 07:00:00,2025-04-26 10:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110002,central-delhi,,,0.0,,,,,,0 days 03:00:00
BatterySmart-0195,Battery Smart Swap Station-0195,BatterySmart,"J Block, J67, Beriwala Bagh, Hari Nagar, Delhi-110064",28.63859939575195,77.11327362060547,New Delhi,India,2025-04-26 08:00:00,2025-04-26 08:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110064,west-delhi,,,0.0,,,,,,0 days 00:00:00
BatterySmart-0198,Battery Smart Swap Station-0198,BatterySmart,"Mundraj niwas pocket 1 mayur vihar phase 3 ,gharoli ,delhi",28.62349700927734,77.33273315429688,New Delhi,India,2025-04-26 09:00:00,2025-04-26 09:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110091,east-delhi,,,0.0,,,,,,0 days 00:00:00
BatterySmart-0199,Battery Smart Swap Station-0199,BatterySmart,"Balmiki mandir, 24 Quartar, Sadar Bazar, Delhi Cantt-110010",28.59664916992188,77.1220703125,New Delhi,India,2025-04-26 08:00:00,2025-04-26 08:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110010,south-west-delhi,,,0.0,,,,,,0 days 00:00:00
BatterySmart-0200,Battery Smart Swap Station-0200,BatterySmart,"91/27, street no. 2 ,doriwalan , ND 110005",28.65815353393555,77.19441986083984,New Delhi,India,2025-04-26 07:00:00,2025-04-26 10:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110005,central-delhi,,,0.0,,,,,,0 days 03:00:00
BatterySmart-0202,Battery Smart Swap Station-0202,BatterySmart,"Gali no-16, Bhatta Road,Swaroop Nagar, Delhi-110042",28.76656913757324,77.1565170288086,New Delhi,India,2025-04-26 08:00:00,2025-04-26 08:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110042,north-west-delhi,,,0.0,,,,,,0 days 00:00:00
BatterySmart-0203,Battery Smart Swap Station-0203,BatterySmart,"K S memorial school ,gharoli captain market delhi.",28.62369918823242,77.32980346679688,New Delhi,India,2025-04-26 09:00:00,2025-04-26 09:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110096,east-delhi,,,0.0,,,,,,0 days 00:00:00
BatterySmart-0204,Battery Smart Swap Station-0204,BatterySmart,"RZF-768/8, KH no. 44/1/10, Raj nagar- 2, palam colony, near pole no.-171 Delhi- 110077",28.58421516418457,77.0767822265625,New Delhi,India,2025-04-26 08:00:00,2025-04-26 10:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110077,south-west-delhi,,,0.0,,,,,,0 days 02:00:00
BatterySmart-0207,Battery Smart Swap Station-0207,BatterySmart,"F24 near primary school ghazipur delhi, 110096",28.63990783691406,77.31968688964844,New Delhi,India,2025-04-26 07:00:00,2025-04-26 09:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110096,east-delhi,,,0.0,,,,,,0 days 02:00:00
BatterySmart-0209,Battery Smart Swap Station-0209,BatterySmart,"17/122, subhash nagar , ND - 110027",28.64144897460937,77.11560821533203,New Delhi,India,2025-04-26 08:00:00,2025-04-26 10:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110027,west-delhi,,,0.0,,,,,,0 days 02:00:00
BatterySmart-0211,Battery Smart Swap Station-0211,BatterySmart,"D-27, Swami Sharddhanand Park, Bhalswa Dairy, Delhi-110042",28.7465644,77.1571443,New Delhi,India,2025-04-26 08:00:00,2025-04-26 08:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110042,north-west-delhi,,,0.0,,,,,,0 days 00:00:00
BatterySmart-0214,Battery Smart Swap Station-0214,BatterySmart,"A-93, village gazipur near cantener depot gate no.-1, Delhi- 110096",28.64215087890625,77.31607055664062,New Delhi,India,2025-04-26 06:00:00,2025-04-26 11:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110096,east-delhi,,,0.0,,,,,,0 days 05:00:00
BatterySmart-0215,Battery Smart Swap Station-0215,BatterySmart,"63/1, Gali No. 36, Veer bazar road, Baprola, Nangli extension, Delhi -110041",28.63515472412109,77.01934814453125,New Delhi,India,2025-04-26 07:00:00,2025-04-26 07:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110041,west-delhi,,,0.0,,,,,,0 days 00:00:00
BatterySmart-0217,Battery Smart Swap Station-0217,BatterySmart,"House no. 1, a khasra no. 595 and 275 ND- 110005",28.66970825195312,77.1750717163086,New Delhi,India,2025-04-26 08:00:00,2025-04-26 10:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110005,central-delhi,,,0.0,,,,,,0 days 02:00:00
BatterySmart-0219,Battery Smart Swap Station-0219,BatterySmart,"House no-804, Sec 26, Rohini,Delhi-110089",28.74739837646484,77.11251831054688,New Delhi,India,2025-04-26 06:00:00,2025-04-26 11:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110089,north-west-delhi,,,0.0,,,,,,0 days 05:00:00
BatterySmart-0220,Battery Smart Swap Station-0220,BatterySmart,"141, Peer baba basti, Jaitpur village, New Delhi- 110044",28.50960350036621,77.32807922363281,New Delhi,India,2025-04-26 07:00:00,2025-04-26 08:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110044,south-delhi,,,0.0,,,,,,0 days 01:00:00
BatterySmart-0223,Battery Smart Swap Station-0223,BatterySmart,"house no. 418, kashmiri bagh, kishan ganj, ND - 110007",28.66628837585449,77.19422912597656,New Delhi,India,2025-04-26 08:00:00,2025-04-26 10:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110007,north-delhi,,,0.0,,,,,,0 days 02:00:00
BatterySmart-0227,Battery Smart Swap Station-0227,BatterySmart,"B 58 ,Shyam park sahibabad ghaziabad.",28.68440055847168,77.36409759521484,New Delhi,India,2025-04-26 06:00:00,2025-04-26 11:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,201007,,,,0.0,,,,,,0 days 05:00:00
BatterySmart-0228,Battery Smart Swap Station-0228,BatterySmart,"H. No. - 150, double storey, near shyam medical store, welcome seelampur |||, north east, delhi- 11",28.67904853820801,77.2726821899414,New Delhi,India,2025-04-26 08:00:00,2025-04-26 08:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110053,east-delhi,,,0.0,,,,,,0 days 00:00:00
BatterySmart-0232,Battery Smart Swap Station-0232,BatterySmart,"Raj roop plot no. 82, arjun nagar ext. ,Nd - 110041",28.66887474060058,77.05670166015625,New Delhi,India,2025-04-26 08:00:00,2025-04-26 10:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110041,west-delhi,,,0.0,,,,,,0 days 02:00:00
BatterySmart-0233,Battery Smart Swap Station-0233,BatterySmart,"Shop No. 1, B 165, Ground floor, Kanchankunj, khadar extension part 2, New Delhi- 110076",28.53753662109375,77.31413269042969,New Delhi,India,2025-04-26 08:00:00,2025-04-26 08:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110076,south-delhi,,,0.0,,,,,,0 days 00:00:00
BatterySmart-0234,Battery Smart Swap Station-0234,BatterySmart,"Kh no-1069 ,Village Bhalaswa,Delhi-110033",28.73970031738281,77.16310119628906,New Delhi,India,2025-04-26 06:00:00,2025-04-26 10:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110033,north-west-delhi,,,0.0,,,,,,0 days 04:00:00
BatterySmart-0235,Battery Smart Swap Station-0235,BatterySmart,30/487 cartoday ground floor dilshad garden,28.67693901062012,77.31785583496094,New Delhi,India,2025-04-26 09:00:00,2025-04-26 09:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110095,east-delhi,,,0.0,,,,,,0 days 00:00:00
BatterySmart-0236,Battery Smart Swap Station-0236,BatterySmart,"E- 80/145, rajeev champ, jhilmil colony, bhind krishna market Shahdara delhi - 110095",28.66950035095215,77.306396484375,New Delhi,India,2025-04-26 06:00:00,2025-04-26 11:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110095,east-delhi,,,0.0,,,,,,0 days 05:00:00
BatterySmart-0237,Battery Smart Swap Station-0237,BatterySmart,"4/98, new vishwas nagar - 110032",28.66799926757812,77.3010025024414,New Delhi,India,2025-04-26 08:00:00,2025-04-26 11:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110032,east-delhi,,,0.0,,,,,,0 days 03:00:00
BatterySmart-0238,Battery Smart Swap Station-0238,BatterySmart,"E-49/G112, janta majdoor colony, welcome seelampur, delhi - 110053",28.67180061340332,77.27770233154297,New Delhi,India,2025-04-26 06:00:00,2025-04-26 11:55:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110053,east-delhi,,,0.0,,,,,,0 days 05:55:00
BatterySmart-0241,Battery Smart Swap Station-0241,BatterySmart,"Shop no 19 A, Wazirpur Rd, JJ Colony, Delhi-110052",28.68904304504395,77.16971588134766,New Delhi,India,2025-04-26 07:00:00,2025-04-26 10:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110052,north-west-delhi,,,0.0,,,,,,0 days 03:00:00
BatterySmart-0244,Battery Smart Swap Station-0244,BatterySmart,TATA Power Pritampura.,28.70759201049805,77.1366958618164,New Delhi,India,2025-04-26 09:00:00,2025-04-26 11:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110034,north-west-delhi,,,0.0,,,,,,0 days 02:00:00
BatterySmart-0245,Battery Smart Swap Station-0245,BatterySmart,"plot no. 137, Near pole no. 60, Matiala Extension, Delhi-110059",28.61530685424805,77.04732513427734,New Delhi,India,2025-04-26 07:00:00,2025-04-26 09:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110059,west-delhi,,,0.0,,,,,,0 days 02:00:00
BatterySmart-0246,Battery Smart Swap Station-0246,BatterySmart,"KH NO-69 Block H, Sitapuri Part 2, New Delhi, 110045",28.61090087890625,77.07859802246094,New Delhi,India,2025-04-26 07:00:00,2025-04-26 10:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110045,south-west-delhi,,,0.0,,,,,,0 days 03:00:00
BatterySmart-0248,Battery Smart Swap Station-0248,BatterySmart,"X7/13, gali no.10, braham puri, delhi -110053",28.66449928283692,77.29010009765625,New Delhi,India,2025-04-26 06:00:00,2025-04-26 11:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110053,east-delhi,,,0.0,,,,,,0 days 05:00:00
BatterySmart-0252,Battery Smart Swap Station-0252,BatterySmart,"shop no. 188, new sabji mandi, 8 block geeta colony Delhi - 110031",28.57699966430664,77.22109985351562,New Delhi,India,2025-04-26 08:00:00,2025-04-26 08:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110031,east-delhi,,,0.0,,,,,,0 days 00:00:00
BatterySmart-0255,Battery Smart Swap Station-0255,BatterySmart,"Plot no 1, Khasra no 4//3, Shiv Vihar, Delhi-110041",28.66799926757812,77.06079864501953,New Delhi,India,2025-04-26 08:00:00,2025-04-26 10:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110041,west-delhi,,,0.0,,,,,,0 days 02:00:00
BatterySmart-0256,Battery Smart Swap Station-0256,BatterySmart,"A5, sunday bazaar road, kikkar wala chowk, nilothi ext ,ND 110042",28.65119934082031,77.06839752197266,New Delhi,India,2025-04-26 08:00:00,2025-04-26 10:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110042,north-west-delhi,,,0.0,,,,,,0 days 02:00:00
BatterySmart-0257,Battery Smart Swap Station-0257,BatterySmart,"khasra no. 2 , teacher vihar(shishak vihar), nangloi, Nd-110041",28.64415740966797,77.06076049804688,New Delhi,India,2025-04-26 08:00:00,2025-04-26 10:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110041,west-delhi,,,0.0,,,,,,0 days 02:00:00
BatterySmart-0264,Battery Smart Swap Station-0264,BatterySmart,A block sector 2 near metro station sector 15.,28.5846875,77.31592959999999,New Delhi,India,2025-04-26 09:00:00,2025-04-26 11:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,201301,,,,0.0,,,,,,0 days 02:00:00
BatterySmart-0271,Battery Smart Swap Station-0271,BatterySmart,"A 25 Nanhey park, Matiala road, Delhi-110059",28.61488914489746,77.04806518554688,New Delhi,India,2025-04-26 07:00:00,2025-04-26 09:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110059,west-delhi,,,0.0,,,,,,0 days 02:00:00
BatterySmart-0272,Battery Smart Swap Station-0272,BatterySmart,"42/12, Ahir mohalla, Nangloi, Delhi- 110041",28.676867,77.0638218,New Delhi,India,2025-04-26 07:00:00,2025-04-26 09:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110041,west-delhi,,,0.0,,,,,,0 days 02:00:00
BatterySmart-0273,Battery Smart Swap Station-0273,BatterySmart,"Gamri Rd, Ghonda Patti Chauhan, Ghonda, Shahdara, New Delhi, Delhi 110053",28.69167709350586,77.26705169677734,New Delhi,India,2025-04-26 10:00:00,2025-04-26 10:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110053,east-delhi,,,0.0,,,,,,0 days 00:00:00
BatterySmart-0274,Battery Smart Swap Station-0274,BatterySmart,"H. No. 80,g/f kh.no 77, old village garhi mendu, delhi - 110053",28.7036073,77.25093249999999,New Delhi,India,2025-04-26 12:00:00,2025-04-26 11:59:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110053,east-delhi,,,0.0,,,,,,-1 days +23:59:00
BatterySmart-0275,Battery Smart Swap Station-0275,BatterySmart,"Cs- 91/303 , village - khichdipur , patparganj east delhi",28.620262565818,77.29969433469584,New Delhi,India,2025-04-26 09:00:00,2025-04-26 09:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110091,east-delhi,,,0.0,,,,,,0 days 00:00:00
BatterySmart-0276,Battery Smart Swap Station-0276,BatterySmart,"RZ-2, Shop No.-6, Ground floor, kavita colony, Near kirari phatak, New Delhi-110041",28.6854273,77.063462,New Delhi,India,2025-04-26 07:00:00,2025-04-26 09:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110041,west-delhi,,,0.0,,,,,,0 days 02:00:00
BatterySmart-0282,Battery Smart Swap Station-0282,BatterySmart,Village Chaura Sec 22 Noida,28.597062,77.34823519999999,New Delhi,India,2025-04-26 09:00:00,2025-04-26 11:00:00,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,201301,,,,0.0,,,,,,0 days 02:00:00
